id_lectura	ruta	sha256_recalculado	linea	tier_literal	texto_fuente	estado_dictamen
LECTURA-c42009a3-06	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	c42009a36fb8acd6e96ef22fd27393bd6f04f5bd93ac0c8bd10197101a95d872	19	FUERTE	6. **[FUERTE]** Los scores poligénicos derivados de GWAS europeos **pierden precisión** en poblaciones no europeas (y en admixtos como los mexicanos), por diferencias de desequilibrio de ligamiento y frecuencias alélicas. La genética conductual actual es eurocéntrica.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-c42009a3-07	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	c42009a36fb8acd6e96ef22fd27393bd6f04f5bd93ac0c8bd10197101a95d872	21	MEDIA	"7. **[MEDIA]** El metabolismo de nicotina (CYP2A6; nicotine metabolite ratio) modifica la dependencia y el éxito de cesación: en no tratados de ascendencia europea, los metabolizadores reducidos tienen mayor tasa de abandono (Summary OR = 2.05, IC 95% 1.23–3.42; Buchwald et al., Nicotine & Tobacco Research 2022). Canal individual real, pero clínico, no ""cultural""."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-c42009a3-08	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	c42009a36fb8acd6e96ef22fd27393bd6f04f5bd93ac0c8bd10197101a95d872	23	MEDIA	"8. **[MEDIA]** El descuento temporal es heredable (gemelos: 30–51%; SNP-h² ≈10–12%), pero altamente poligénico y sin variantes de efecto grande. La ""preferencia por el presente"" del mexicano se explica mejor por escasez/incertidumbre (teoría de bandwidth) que por impulsividad innata."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-c42009a3-09	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	c42009a36fb8acd6e96ef22fd27393bd6f04f5bd93ac0c8bd10197101a95d872	25	MEDIA	9. **[MEDIA]** TAS2R38 (receptor del amargo) influye realmente en la percepción de verduras crucíferas, pero su efecto sobre decisiones alimentarias reales es **inconsistente** y queda dominado por precio, acceso, hábito y cultura culinaria.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-c42009a3-10	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	c42009a36fb8acd6e96ef22fd27393bd6f04f5bd93ac0c8bd10197101a95d872	27	FUERTE	"10. **[FUERTE · anti-esencialista clave]** ""Mexicano"" NO es una categoría genética. La diversidad indígena mexicana es tan grande que algunos grupos son tan diferentes entre sí como europeos de asiáticos orientales (Moreno-Estrada et al., Science 2014). La genética de poblaciones, bien leída, es un argumento CONTRA el determinismo."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-c42009a3-11	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	c42009a36fb8acd6e96ef22fd27393bd6f04f5bd93ac0c8bd10197101a95d872	29	HIPÓTESIS	"11. **[HIPÓTESIS]** Asociaciones como DRD2/ANKK1 A1 con ""heavy drinking"" en mestizos mexicanos existen en la literatura local, pero son estudios de gen candidato de muestra pequeña, con alto riesgo de falso positivo; deben tratarse con cautela."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-c42009a3-12	corpus/reports/Genetica_y_Conducta_del_Mexicano_Contemporaneo__Canal_Individual_vs__Estructura.md	c42009a36fb8acd6e96ef22fd27393bd6f04f5bd93ac0c8bd10197101a95d872	31	NARRATIVA POPULAR	"12. **[NARRATIVA popular]** ""Los mexicanos beben/son fiesteros/viven el presente por su sangre/raza"" es narrativa sin sustento genético; confunde estructura y cultura con biología."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-01	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	9	FUERTE	"1. **[FUERTE] El ambiente, no la voluntad, domina la decisión alimentaria.** México es el primer consumidor de refrescos del mundo, con un promedio de 163 litros por persona al año —40% más que Estados Unidos, que ocupa el segundo lugar con 118 litros— (Gaceta UNAM/Universidad de Yale), y la dieta tradicional (maíz-frijol-milpa) ya solo es la principal para ~6% de la población (Guibrunet, Instituto de Geografía UNAM, 2024). Esto no es ""los mexicanos eligen comer mal"": es el resultado predecible de precios relativos, disponibilidad y tiempo."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-02	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	11	FUERTE	2. **[FUERTE] Las políticas de entorno SÍ cambian conducta, y más en los pobres.** El impuesto al refresco (2014) redujo compras ~6% el primer año y hasta 12% para diciembre 2014, con la mayor caída en hogares de nivel socioeconómico bajo (9-17%) (Colchero et al., BMJ 2016; Health Affairs 2017). El etiquetado octagonal (oct. 2020) redujo compras de chatarra y forzó reformulación industrial.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-03	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	13	FUERTE	"3. **[FUERTE] Las farmacias con consultorio anexo son una adaptación racional, no una patología cultural.** Atienden alrededor de 10.6 millones de personas al mes y ofrecen unas 325 mil consultas diarias (COFEPRIS, vía Saludiario); Anafarmex cifró ""más de 350 mil consultas a diario, es decir, 10 millones 500 mil al mes"" (Antonio Pascual Feria, 2022), cifra cercana a un tercio de las que dan los servicios estatales; en 2022, 17.7% de quienes tuvieron una necesidad de salud acudieron a ellas. Son respuesta al costo, la saturación y la informalidad."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-04	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	15	FUERTE	4. **[FUERTE] La brecha de género en sustancias es enorme pero se está cerrando por arriba (mujeres) y por abajo (adolescentes).** ENCODAT 2025: el consumo de alcohol en mujeres subió de 62.6% (2016) a 69.3% (2025); el binge adolescente cayó de 8.3% a 2.6%.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-05	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	17	FUERTE	"5. **[FUERTE] El hombre que no va al médico es real y multicausal.** ENSANUT 2022: 21.6% de hombres reportó necesidad de salud vs 27.4% de mujeres; el INEGI estima que ""más del 60% de los hombres solo busca atención médica cuando los síntomas son graves o persistentes"" (citado por Excélsior/Milenio, 2026), y el IMSS añade que apenas el 38% de las consultas de primer nivel son solicitadas por hombres. Es machismo + horarios laborales + servicios diseñados para mujeres y niños."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-06	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	19	MEDIA	"6. **[MEDIA] La prevención baja es más estructura que fatalismo.** La informalidad laboral (54.8%, INEGI 2025) deja a media población sin IMSS; 44.5 millones sin acceso a servicios de salud en 2024 (ENIGH/INEGI). El ""fatalismo ante la diabetes"" es en gran parte desesperanza estructural y falta de acceso, no un rasgo cultural."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-07	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	21	FUERTE	7. **[FUERTE] La adherencia a crónicos es baja y es un problema de sistema.** Solo 36.1% (IC95%: 26.0–47.6%) de las personas con diagnóstico previo de diabetes tienen control glucémico adecuado (HbA1c<7%) según Basto-Abreu et al. (ENSANUT 2022, Salud Pública de México); hasta 50% abandona tratamientos crónicos. El desabasto de medicamentos y el gasto de bolsillo son drivers estructurales.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-08	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	23	MEDIA	8. **[MEDIA] Hay gradiente regional claro: el norte es más obeso y consume más alcohol y drogas; el sur menos.** Obesidad norte 41.6% vs centro 33.0% (ENSANUT 2018-19); consumo de cualquier droga ilegal Península Norte 22.3% vs Sur 10.0% (ENCODAT 2025).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-09	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	25	FUERTE	9. **[FUERTE] El fentanilo es un problema de VIOLENCIA/tráfico, no de consumo poblacional.** ENCODAT 2025: prevalencia de consumo no médico de fentanilo de apenas 0.1-0.2%, sin casos en adolescentes. Confundir consumo con narcotráfico es un error analítico grave.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-10	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	27	MEDIA	10. **[MEDIA] El vapeo sube contra la prohibición.** Pese a la prohibición constitucional (DOF 17 ene 2025), el consumo de cigarros electrónicos subió de 1.1% a 2.6% (ENCODAT 2025) y casi se triplicó en adolescentes.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-11	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	29	MEDIA	11. **[MEDIA] La imagen corporal vive una tensión: normalización de cuerpos grandes vs presión de delgadez, con fuerte sesgo de género.** Estudios en mujeres mexicanas reportan alta insatisfacción corporal; la evidencia es mayoritariamente urbana y de clase media.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-12	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	31	MEDIA	"12. **[MEDIA] La medicina tradicional y la automedicación conviven con la biomedicina en todos los estratos.** La CONABIO estima que 80% de la población usa herbolaria de manera frecuente (Alamilla y Neyra, 2020); la Secretaría de Salud eleva la cifra a que ""el 90% de la población mexicana ha optado por alguna de las 4,500 plantas medicinales de México por lo menos una vez en su vida"" (Roberto Campos Navarro, Facultad de Medicina UNAM, vía SEMARNAT/gob.mx). No es folclor rural sino práctica transversal."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-13	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	33	FUERTE	13. **[FUERTE] El sedentarismo es masivo y creciente, y es urbano.** Solo 4.0% de los adultos cumplen las tres recomendaciones de movimiento (ENSANUT 2022); la inactividad adulta subió de 16.5% a 19.8% (2018-2022); los urbanos se mueven menos.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-14	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	35	HIPÓTESIS RAZONABLE	14. **[HIPÓTESIS RAZONABLE] El consumo de comida/alcohol como recompensa asequible (consumo compensatorio, rama recompensa) explica parte de la persistencia del refresco y la botana en hogares de bajo ingreso.** Hay lógica económica pero poca medición directa.	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-bbdb2e23-15	corpus/reports/Health__Body__Food_and_Substance_Use_in_Mexico__The_Behavioral_Layer_of_Decisions__Environment_and_Structure.md	bbdb2e2379ec2384157ae720c11cba50e9ab187b60d858c359ee118070a8ba85	37	NARRATIVA POPULAR, A DESACTIVAR	"15. **[NARRATIVA POPULAR, a desactivar] ""Los mexicanos eligen comer mal / son descuidados con su salud.""** Esta lectura borra el ambiente obesogénico, el precio de las calorías y el tiempo, y sirve para culpar al individuo en vez de diseñar entornos."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-57ec2d17-01	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	57ec2d1791bf3326c031001931ec60711133617bb7ae8a6c133cfbe7efc1dbd6	10	FUERTE	**1. Psicometría del humor (evidencia fuerte, nueva).** El hallazgo más importante para actualizar la sección de instrumentos es la aparición de escalas desarrolladas en y para población mexicana, superando la dependencia de adaptaciones extranjeras del HSQ. La **Escala de Humor ante la Vida (EHV)** de Calleja, Arroyo-Belmonte y Valencia Camargo (Acta de Investigación Psicológica, 12(2), pp. 65–76, 2022; Epub abril 2023) es un instrumento breve de 8 ítems, unidimensional, que explica el 55.97% de la varianza total, con confiabilidad alfa y omega superiores a .91 y AVE > .50, validado en dos muestras mexicanas de población general (N=1,380 y N=550, edades 18–66). Complementariamente, Cruz Vargas y Sánchez Aragón (Acta de Investigación Psicológica, 13(1), pp. 76–88, 2023) desarrollaron la Escala de Significado del Sentido del Humor para adultos mexicanos, válida, confiable y con invarianza de medición por sexo. **Actualiza:** sección de medición/psicometría del reporte original. **Nivel de evidencia:** fuerte (validaciones psicométricas con muestras grandes).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-57ec2d17-02	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	57ec2d1791bf3326c031001931ec60711133617bb7ae8a6c133cfbe7efc1dbd6	12	NO-EXPLÍCITO	**2. No hay validación mexicana nueva del HSQ de Martin (2023–2026).** La investigación mexicana se ha desplazado hacia instrumentos locales. La validación mexicana del HSQ más citada (muestra de Monterrey, N=205, edades 15–73) reporta alfas de subescala de 0.66–0.83 y alfa total de 0.85, pero es previa a la ventana de actualización. **Actualiza/matiza:** cualquier afirmación del reporte de que el HSQ es el estándar aplicado en México. **Nivel de evidencia:** fuerte (vacío confirmado tras búsqueda dedicada).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-57ec2d17-03	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	57ec2d1791bf3326c031001931ec60711133617bb7ae8a6c133cfbe7efc1dbd6	14	NO-EXPLÍCITO	**3. Humor como afrontamiento, evidencia reciente.** Toribio y Andrade (2024) encontraron que las estrategias de afrontamiento funcional —incluido explícitamente el humor— influyeron positivamente en la salud mental positiva de jóvenes mexicanos durante la pandemia, mientras que el afrontamiento disfuncional se asoció con menor salud mental positiva. Bravo Doddoli y Sánchez Aragón (Revista de Psicología UAEMex, 12(33), pp. 159–189, 2023), en una muestra de 446 parejas mexicanas (edades 18–65, M=37), concluyeron que admiración, pasión y sentido del humor predicen mayor cercanía y satisfacción en la relación, y que las personas con excelente salud reportan mejores relaciones. **Actualiza:** sección de humor y afrontamiento/relaciones. **Nivel de evidencia:** media-fuerte (correlacional, muestras grandes).	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-57ec2d17-04	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	57ec2d1791bf3326c031001931ec60711133617bb7ae8a6c133cfbe7efc1dbd6	16	NO-EXPLÍCITO	"**4. Felicidad y bienestar.** México alcanzó el 10.º lugar de 147 países en el World Happiness Report 2025 (life evaluation de 6.979/10, Cantril Ladder, Gallup 2022–2024), subiendo 15 lugares desde el 25.º de 2024 y entrando al top 10 por primera vez desde 2012 (junto con Costa Rica, 6.º). El Wellbeing Research Centre de Oxford atribuye el resultado a los lazos familiares y el apoyo social, no a la riqueza material (hogares de 4–5 personas reportan la mayor satisfacción). El Informe Latinobarómetro 2024 ""La democracia resiliente"" registró la satisfacción con la vida más alta de América Latina desde 1997 (79% regional ""muy o bastante satisfecho"", por arriba del 77% de 2023, 2015 y 2013), y en México la satisfacción con la democracia rompió récord (50%, el más alto desde 1995). **Actualiza:** sección de bienestar subjetivo y comparaciones internacionales. **Nivel de evidencia:** fuerte (encuestas internacionales estandarizadas)."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-57ec2d17-05	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	57ec2d1791bf3326c031001931ec60711133617bb7ae8a6c133cfbe7efc1dbd6	18	NO-EXPLÍCITO	"**5. Penetración digital y consumo de humor.** México contaba con 93.0 millones de identidades de usuarios activos en redes sociales en enero de 2025 (70.7% de la población), según DataReportal ""Digital 2025: Mexico"" (We Are Social/Meltwater). Según cifras del tercer trimestre de 2023 (DataReportal vía Statista), Facebook alcanzaba 93.2% de la audiencia en línea, WhatsApp 92.2%, Instagram 80.4%, Messenger 79.4% y TikTok alrededor del 76.5%. Los usuarios mexicanos pasan un promedio de 45 horas al mes en TikTok, el mayor engagement entre plataformas. **Actualiza:** infraestructura del humor digital. **Nivel de evidencia:** fuerte."	PENDIENTE-DE-DEDUP-Y-CONTRATO
LECTURA-57ec2d17-06	corpus/reports/Humor_in_Mexican_Psychological_Life__2023-2026_Update.md	57ec2d1791bf3326c031001931ec60711133617bb7ae8a6c133cfbe7efc1dbd6	20	NO-EXPLÍCITO	"**6. Memes ante eventos recientes.** El humor colectivo mexicano respondió masivamente a: elecciones 2024 (triunfo de Sheinbaum, la ""motomami""); aranceles y guerra comercial de Trump 2025 (el ""Plan Meme"", sátira sobre el T-MEC y las deportaciones); sismos y simulacros nacionales 2025 (memes del sismo del 8 de septiembre en Oaxaca y del Segundo Simulacro Nacional del 19 de septiembre, cuando la alerta sísmica sonó por primera vez en los celulares de toda la población). Académicamente, Sánchez Rivera et al. (Global Media Journal México, 21(40), pp. 58–85, 2024) analizaron los memes en Facebook como respuesta ciudadana a la crisis de violencia en Guerrero (ataques a transportistas en Chilpancingo, julio 2023), argumentando que operan como ""espacio semiótico"" que visibiliza la violencia, la corrupción y la impunidad. **Actualiza:** sección de memes y cultura digital. **Nivel de evidencia:** narrativa (medios) + media (estudio académico)."	PENDIENTE-DE-DEDUP-Y-CONTRATO
