relacion_id	necesidad_id	fuente_canonica_normalizada	objeto_evidencia_id_canonico	fuente_nombre	tipo_fuente	id_manifiesto	sha256_fuente	capa1_universo_indexado	capa2_manifiesto	capa3_disco_real	capa4_apertura_mapeo	clasificacion_relacion	reason_code	evidencia_ref	evidencia_textual_breve	confianza	conflicto_material	nota
REL-eca053bf7ea89319271a2788	N3	ENSAFI	OE-e7969017eea0c50fe8d10a7e	Encuesta Nacional sobre Salud Financiera	FUENTE_DATOS	ensafi2023_bd_csv_zip	c0594079ddf4733d4f574d00f5e84290c62c5330eab0567dd867c26d42fafacd	SI	SI	EXISTE;COINCIDE;INTEGRO	NO-ENCONTRADO	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L2	—	ALTA	NO	Escala/diseño/universo: —; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 369 encabezados crudos de TSDEM/TVIVIENDA/THOGAR/TMODULO (unicas 4 tablas del zip; ENSAFI no trae diccionario en el manifiesto, confirmado: el zip solo contiene los 4 CSV, sin catalogo/layout adicional); terminos estatus/apariencia/comparar/vecinos/marca sobre encabezados via zipfile+python3, 2026-08-08
REL-ed3674d93fbcd45914630569	N3	ENSAFI	OE-fb259558b58d975d64b7a5ff	Encuesta Nacional sobre Salud Financiera	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/forense/Consumo_Aspiracional_en_México__Validación_Forense_del_Modelo_Anti-Esencialista.md	Reactivo explícito de sensibilidad de estatus coobservado con consumo mediado por crédito.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
REL-ee1e829631a8bb7de93bcfd3	N26	CSES	OE-8d69579f53b76eab7ab312af	CSES Module 5 México 2018	FUENTE_DATOS	cses5_modulo5_2016_2021_cuestionario	d4deba9a038639871db1625158ef437fe476a3f8b2a0edc5a8041347528abc6c	SI	SI	EXISTE;COINCIDE;INTEGRO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L12	INDEXADO-NO-DESCARGADO	MEDIA	NO	"Escala/diseño/universo: Caveat (ACTO ENLACE-1): el manifiesto declara cobertura de Mexico ""NO verificada en esta sesion"" para el CSV pooled de CSES Modulo 5 -- verificacion pendiente, no ausencia confirmada. Ver forense/notas/2026-08-13-enlace1-commit1-reglas-mapeo.md S4."
REL-f07a221600f81a075ee85ac8	N30	ENBIARE	OE-3c9d2eefcfaae7c834250eff	ENBIARE	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:corpus/reports/Mexican_Population_Genomics__2025-2026_Scientific_and_Market_Opportunity_Update.md	Disposición a transar con desconocidos por nivel de enforcement.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. El rango citado forense/matriz-impacto-universal-2026-08-06.md:81-86 no contiene ninguna fila sobre transar con desconocidos ni enforcement; canon/gobernanza-v1_15.md:812, tambien citada por la fila, declara que ese falsador no existe en el corpus.
REL-f09043ef09997adc0bb4a3f2	N15	LATINOBARÓMETRO	OE-6f933b74f8ae06c8c38d7f95	Latinobarómetro	FUENTE_CANDIDATA	latinobarometro2024_cuestionario_esp	f1fe995d24081906d91ff7646aa4afa7ecdf0e1728c3192d1dd264b89172fb7b	SI	SI	EXISTE;COINCIDE;INTEGRO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] SI. Objeto P4NOIJ (Obediencia entre cualidades a inculcar en los ninos) fijado por forense/hitoE-campana-medicion-v2_0.md:1116; el cuestionario se leyo completo segun forense/notas/2026-08-03-cbis-deferencia-externas.md:70, con el reactivo transcrito literal en :157. Se asigna el cuestionario y no el microdato, por el precedente de ENLACE-1 (el objeto que de hecho se abrio). La misma L1116 declara el microdato no registrado: cierto al escribirse, hoy superado -- latinobarometro2024_bd_stata existe en el manifiesto.
REL-f0cb8d6fa174935fae071144	N3	INTERACTING_AS_EQUALS_REDUCES_PARTISAN_POLARIZATION_IN_MEXICO	OE-02ca9729c199ce7586579636	Interacting as equals reduces partisan polarization in Mexico	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SATISFACE-UMBRAL-DOCUMENTAL	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-academico-2026-08-06.tsv:L15	SATISFACE-UMBRAL-DOCUMENTAL	MEDIA	NO	Escala/diseño/universo:
REL-f219eb1a0e1b71beb5a36f6f	N30	ISSP	OE-c8d1b5e40a5c3a561eac0183	ISSP Social Networks and Social Resources 2017 México	FUENTE_DATOS	za5900_q_mx	d8fe53baeb29455b8ec9aa772a63eae4eb8308456aa1e1986d2c96b5067e5375	SI	SI	EXISTE;COINCIDE;INTEGRO	INDEXADO-NO-DESCARGADO	CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L10	INDEXADO-NO-DESCARGADO	MEDIA	NO	Escala/diseño/universo:
REL-f25c37290ef71e21d1d73760	N15	GLOBAL_PREFERENCES_SURVEY	OE-bc25d290ec6b244df97af048	Global Preferences Survey	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/Autoridad_y_jerarquía_en_el_México_contemporáneo__anatomía_psicológica_de_un_sistema_dual.md;MAIN:corpus/reports/La_arquitectura_invisible_de_la_interacción_social_en_México.md	Proxy de deferencia con diseño publicado y desenlace laboral/comunicacional en la misma muestra.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. Su evidencia (forense/hitoE-campana-medicion-v2_0.md:274-287) declara que el inventario local no presenta reactivo concreto ni desenlace coobservado para deferencia en esta fuente; los 4 documentos citados en relaciones.tsv dan 0 menciones de la fuente. La identidad con GPS queda declarada y no resuelta (acto de alias aparte): no cambia el destino, ambas caen igual.
REL-f586d39d7211922886da9f95	N10	ENSAFI	OE-db7311a506e4693d7feeee76	Encuesta Nacional sobre Salud Financiera	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/modelo-decision-v4_0.md;MAIN:data/abrir4-variables-2026-08-08.tsv;MAIN:data/abrir4-variables-2026-08-08.tsv:L4;MAIN:forense/REVERIFICACION-DEMANDA-vs-UNIVERSO-2026-08-07-v1_0.md	Horizonte temporal coobservado con violencia/justicia en el mismo instrumento.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
REL-f6d34c22618564c885af98e9	N19	ENIF	OE-36d56b41c418e28901c021de	Encuesta Nacional de Inclusión Financiera	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-fuentes-2026-08-06.tsv:L14	NO_DETERMINADO	MEDIA	NO	Escala/diseño/universo:
REL-f721d49d739e759d00a9643b	N8	VOTAR_ENTRE_BALAS	OE-b2462eff969c4d5cf7746ad9	Votar entre Balas	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md;MAIN:canon/modelo-decision-v4_0.md;MAIN:corpus/reports/El_Mexicano_y_el_Tiempo__Estructura__no_Cultura__en_la_Planeación_y_el_Compromiso_Temporal.md	Exposición a violencia y respuesta de ver/oír/callar sin selección determinística por victimización.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. data/mapa-fuentes-externas-consolidado-2026-08-06.tsv:L14 trae la fuente con estado CANDIDATA y accion_minima verificar encabezados: accion pendiente, sin id de manifiesto ni variables abiertas que prueben respuesta individual.
REL-f96e306aefb2bab19baafbcc	N20	ENIF	OE-771b0085e69c873c2e587abe	Encuesta Nacional de Inclusión Financiera	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:corpus/reports/El_Efecto_Ambiental_de_la_Violencia_Crónica_en_México__Cómo_el_Miedo_Reorganiza_la_Conducta_Psicológica_de_la_Población.md;MAIN:data/mapa-ext-civil-2026-08-06.tsv;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L20;MAIN:data/mapa-ext-civil-2026-08-06.tsv:L21	Denuncia coobservada con tenencia/activación de seguro.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. forense/hitoE-campana-medicion-v2_0.md:1000-1001, el rango citado, documenta de ENIF familismo_apoyo (P9_9_1..6) y horizonte (P4_10); N20 pide denuncia coobservada con tenencia o activacion de seguro, sin relacion tematica.
REL-f995dd9800e710f436335657	N3	ENFIH	OE-2964c990369bf5a4d703494c	Encuesta Nacional sobre las Finanzas de los Hogares	FUENTE_DATOS	enfih2019_fd_xlsx	326b68b342797de45a7a4eb3dbf04f3790d11035df2611d7f9153d1ae12a48e1	SI	SI	EXISTE;COINCIDE;INTEGRO	NO-ENCONTRADO	NEGATIVA	APERTURA_NEGATIVA_EXPLICITA	MAIN:data/abrir4-variables-2026-08-08.tsv:L9	—	ALTA	NO	Escala/diseño/universo: —; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 838 variables extraidas de las 16 hojas (TVivienda..TConcentradora) de enfih_2019_fd.xlsx via openpyxl, columnas Pregunta+Concepto+Nemonico; terminos estatus/apariencia/comparar/vecinos/marca = 0, 2026-08-08
REL-fb6a1baf579c6521a638b093	N4	ENFIH	OE-d82cbec8d1cd45676a9c95b6	ENFIH	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	SI_O_REFERENCIADO	SI_O_PARCIAL	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/integrador-psicologia-mexicano.md	Reactivo actitudinal de aversión al riesgo con desenlace propio de G2.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica.
REL-fd8abdfbae6d8de6a94eb38c	N21	SE	OE-42cf47afdecaf4acbd98ab36	Reporte General ECCO (SE) 2023	FUENTE_CANDIDATA	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO	SIN_APERTURA_EXPLICITA	CANDIDATA	CANDIDATA_ESTRUCTURAL_SIN_APERTURA	MAIN:canon/estado-programa-v1_10.md;MAIN:canon/glosario-v5_6.md;MAIN:canon/gobernanza-v1_15.md;MAIN:canon/modelo-decision-v4_0.md	Compra y prima de marca frente a sustituto en panel de hogares populares.	BAJA	NO	No se propagó el estado general de la necesidad; requiere evidencia fuente-específica. [ENLACE-2 2026-08-14] NO_REFERENCIADO. Los 4 documentos citados dan 0 menciones de ECCO y 0 de prima de marca. Declarado: existe r2_1_ecco_reporte_se_2023 en el manifiesto, pero su usado_para verificado es R2.1, no R1.4/N21; y ADR-73 ya declara SE como canonico de dos letras sin alias curado, que casa por accidente contra el pronombre reflexivo.
REL-fe202a3fa76f0516a6e27f8b	N13	ENASIC	OE-59dce3f81e2e7722d336b538	ENASIC 2022	FUENTE_DATOS	enasic2022_fd_xlsx	33c692e05bd7dbafb801a1594a819c7be0e7cf5c25822c66ea458dc9fe9c1370	SI	SI	EXISTE;COINCIDE;INTEGRO	EXISTE-SATISFACE	CONFIRMADA	APERTURA_EXPLICITA_SATISFACE	MAIN:data/abrir4-variables-2026-08-08.tsv:L20	'7.12.7 Le voy a leer unas frases. Usted me respondera si esta de acuerdo o en desacuerdo. Se debe ensenar a la mujer (al hombre) que su deber es cuidar a los padres, conyuge, hijas e hijos'	ALTA	NO	Escala/diseño/universo: acuerdo/desacuerdo, codigo valido 1 = 'De acuerdo (Si)'; NO (inferencia estructural: un solo anio en manifiesto/zip, sin archivos por ola; ningun diccionario de los 4 menciona 'panel' ni 'corte transversal' -- grep verificado 2026-08-08, no hay declaracion explicita); 'obligacion' literal = 0 coincidencias; hallado via termino complementario 'deber' (fuera de la lista minima del encargo, anadido en este acto). Candidato secundario mas debil: P6_38 'A las personas que declaro cuidar, ¿usted las cuida por... obligacion?' (variable unica, codigo valido '1', sin desglose visible de otras razones en el diccionario -- posible bateria incompleta en el FD). Satisface el criterio explicito del encarg
REL-ff97af04e1d92981b386ac08	N17	GPS	OE-93ebba143d4c6d070fb911ce	Global Preferences Survey (GPS)	FUENTE_DATOS	NO_DETERMINADO	NO_DETERMINADO	SI	NO_REFERENCIADO	NO_REFERENCIADO		CANDIDATA	APERTURA_INDETERMINADA	MAIN:data/mapa-ext-general-2026-08-06.tsv:L3	NO_DETERMINADO	MEDIA	NO	Escala/diseño/universo:
